name,service_type,lat,lng,phone,phone_source,address,district,state,country,postcode,operator,source,last_verified
OK,fuel,54.9121753,9.5883777,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.4520662,6.6203237,49284129441,real,10 Krefelder Straße,Moers,Canillo,DE,47441,Aral AG,osm_enriched,2026-05-26T10:32:05.929487+00:00
Markant-Tankstelle,fuel,51.4508907,6.6087565,49284126448,real,117a Hülsdonker Straße,Moers,Canillo,DE,47441,Yadigar Güner,osm_enriched,2026-05-26T10:32:05.929487+00:00
F24,fuel,55.0457559,9.4206557,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
HEM,fuel,52.3579062,9.7681685,112,fallback,3 Altenbekener Damm,Hannover,Canillo,AD,30173,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Raiffeisen,fuel,51.7758609,6.8320466,112,fallback,1 Vennekenweg,Raesfeld,Canillo,AD,46348,Agri V Raiffeisen eG,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Gehrden,police,52.3142329,9.6015595,112,fallback,19 Neue Straße,Gehrden,Canillo,AD,30989,Land Niedersachsen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freie Tankstelle Poppinga,fuel,53.4978127,7.100417,494926348,real,3 Mühlenstraße,Krummhörn,Canillo,DE,26736,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,51.5375052,7.6272098,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Günstig Tanken,fuel,51.7034723,8.7666037,112,fallback,121 Husener Straße,Paderborn,Canillo,DE,33100,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freie Tankstelle Tenhagen,fuel,51.6114728,6.3786018,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
TinQ,fuel,52.4631013,6.5226076,112,fallback,23 Vroomshoopseweg,Den Ham,Canillo,NL,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
CAV Den Ham,fuel,52.461076,6.5021447,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
TotalEnergies Jan Binnenmars,fuel,52.4613485,6.5010139,31546671705,real,35 Dorpsstraat,Den Ham,Canillo,AD,7683BH,Jan Binnenmars,osm_enriched,2026-05-26T10:32:05.929487+00:00
Tamoil,fuel,52.5110824,6.4198444,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,52.5179447,6.4244584,112,fallback,,El Tarter,Canillo,AD,,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
Komas,fuel,52.7219002,6.4677171,112,fallback,24 Griendtsveenweg,Hoogeveen,Canillo,AD,7901EA,Oosterveen's Oliehandel,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell Klok,fuel,52.7192572,6.4675494,112,fallback,,El Tarter,Canillo,AD,,Klok,osm_enriched,2026-05-26T10:32:05.929487+00:00
Classic,fuel,52.9059545,9.6379476,112,fallback,66 Cordinger Straße,Walsrode,Canillo,DE,29699,,osm_enriched,2026-05-26T10:32:05.929487+00:00
AVIA,fuel,52.8416462,7.1011486,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,52.4915142,8.079003,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Brämswig,fuel,52.6583022,8.1877293,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso,fuel,51.649235,6.1094726,112,fallback,,El Tarter,Canillo,AD,,Esso,osm_enriched,2026-05-26T10:32:05.929487+00:00
combi,fuel,51.6699901,6.2792904,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,51.1838428,6.4403661,112,fallback,180 Rheydter Straße,El Tarter,Canillo,AD,41065,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,51.1811999,6.4437236,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.0032239,7.5760155,492261789440,real,1 Am alten Bahnhof,Gummersbach,Canillo,AD,51645,Bellersheim Tankstellen GmbH & Co. KG,osm_enriched,2026-05-26T10:32:05.929487+00:00
Meyerhoff,car_repair,53.5270568,7.2726141,112,fallback,32a Burgstraße,Marienhafe,Canillo,AD,26529,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Westfalen-Tankstelle,fuel,51.9690189,7.6557007,49251232904,real,29 Schifffahrter Damm,Münster,Canillo,DE,48145,Westfalen AG;Alfred Thiele,osm_enriched,2026-05-26T10:32:05.929487+00:00
SB Tank,fuel,53.0502838,8.8939544,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Fieten Olie,fuel,53.4103277,6.677379,112,fallback,9 Industrieweg,Uithuizen,Canillo,AD,9981HJ,Fieten Olie,osm_enriched,2026-05-26T10:32:05.929487+00:00
Jet,fuel,53.0745336,8.8831924,494214366115,real,253 Vahrer Straße,Bremen,Canillo,AD,28329,Michael Sen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Avia,fuel,52.5431408,8.1129852,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,53.0826966,8.8780874,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,53.0352039,8.9509067,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star,fuel,53.0274309,8.9733165,4942022729,real,60a Uphuser Heerstraße,Achim,Canillo,DE,28832,ORLEN Deutschland GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,53.0156758,9.0172198,4942023100,real,72-74 Bremer Straße,Achim,Canillo,DE,28832,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Westfalen,fuel,53.0193629,9.031158,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeirevier Osterholz,police,53.0591742,8.9342482,110,fallback,100 Osterholzer Heerstraße,Bremen,Canillo,DE,28325,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,53.0588708,8.9299962,49421451779,real,83 Osterholzer Heerstraße,Bremen,Canillo,DE,28307,Total,osm_enriched,2026-05-26T10:32:05.929487+00:00
access,fuel,53.530342,8.605852,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Tamoil express,fuel,53.4095137,6.6659999,31884007300,real,2 Geraldadrift,Uithuizen,Canillo,AD,9981AK,Tamoil,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Quakenbrück,police,52.6749859,7.9492054,495431907760,real,32 Wilhelmstraße,Quakenbrück,Canillo,DE,49610,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Avia,fuel,53.2641696,7.3830675,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
classic,fuel,54.1974077,9.1150766,112,fallback,115 Hamburger Straße,Heide,Canillo,DE,25746,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,54.196985,9.110307,112,fallback,85 Hamburger Straße,Heide,Canillo,DE,25746,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star,fuel,51.4759538,6.8856147,112,fallback,335 Falkensteinstraße,Oberhausen,Canillo,AD,46047,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,54.1778862,9.092277,112,fallback,219 Meldorfer Straße,Heide,Canillo,DE,25746,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Weener,police,53.1645143,7.3425182,112,fallback,Wiesenstraße,Weener,Canillo,AD,26826,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,53.5878087,8.6124558,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Avia,fuel,51.6006219,6.3834871,112,fallback,,El Tarter,Canillo,AD,,Avia,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,54.3080353,9.6480646,49433171246,real,4 Fockbeker Chaussee,Rendsburg,Canillo,DE,24768,ARAL AG,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,54.3140423,9.6446268,49433171110,real,79 Flensburger Straße,Rendsburg,Canillo,DE,24768,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,52.4339681,7.7525404,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,51.2607615,9.9816606,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso,fuel,51.2691116,9.9700793,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Oberberg Fachklinik Wasserschlösschen,hospital,51.1696984,6.52196,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr Voltlage,fire_station,52.4324395,7.7495069,112,fallback,7 Schulstraße,Voltlage,Canillo,AD,49599,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.2032225,9.4682054,495665800070,real,8 Robert-Bosch-Straße,Guxhagen,Canillo,DE,34302,Thomas Göttler,osm_enriched,2026-05-26T10:32:05.929487+00:00
Raiffeisen,fuel,51.5097154,6.6502638,4928442289,real,98 Reitweg,Duisburg,Canillo,DE,47199,,osm_enriched,2026-05-26T10:32:05.929487+00:00
HEM,fuel,53.5836343,9.7244242,112,fallback,96-100 Rissener Straße,Wedel,Canillo,DE,22880,HEM,osm_enriched,2026-05-26T10:32:05.929487+00:00
HEM,fuel,52.3560847,9.2847344,4957251504,real,17 Bahnhofstraße,Lindhorst,Canillo,DE,31698,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hoyer Automatenstation Bremen- Industriehäfen,fuel,53.1356088,8.7206684,49421649280,real,11 Große Riehen,Bremen,Canillo,AD,28239,,osm_enriched,2026-05-26T10:32:05.929487+00:00
TotalEnergies,fuel,51.2866691,9.5296737,112,fallback,7 Am Fieseler Werk,Lohfelden,Canillo,AD,34253,Freie Tankstelle,osm_enriched,2026-05-26T10:32:05.929487+00:00
Elan,fuel,54.779875,8.8344546,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unitol Niebüll,fuel,54.782057,8.8517907,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Avia,fuel,51.8586997,6.8657684,112,fallback,84 Ahauser Straße,Borken,Canillo,DE,46325,Avia,osm_enriched,2026-05-26T10:32:05.929487+00:00
Avia,fuel,51.8525963,6.8641775,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Avia,fuel,51.8317982,7.040185,49286494180,real,1 Heidener Straße,Reken,Canillo,AD,48734,Petra Niewerth,osm_enriched,2026-05-26T10:32:05.929487+00:00
Classic,fuel,54.7697323,8.9769756,494662879820,real,2 Flensburger Straße,Leck,Canillo,DE,25917,,osm_enriched,2026-05-26T10:32:05.929487+00:00
OK,fuel,55.058524,8.9557562,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Mr. Wash,fuel,53.5640329,9.9235889,112,fallback,349 Stresemannstraße,Hamburg,Canillo,DE,22761,,osm_enriched,2026-05-26T10:32:05.929487+00:00
OIL! Angermund,fuel,51.3231758,6.7701222,49203740220,real,128 Angermunder Straße,Düsseldorf,Canillo,DE,40489,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Bundespolizeirevier Oldenburg,police,53.1435699,8.2234393,49441218380,real,12D Bahnhofsplatz,Oldenburg,Canillo,DE,26122,Bundespolizei,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,53.0667847,8.942374,112,fallback,46 Züricher Straße,Bremen,Canillo,AD,28325,Q1,osm_enriched,2026-05-26T10:32:05.929487+00:00
BMÖ,fuel,53.0466935,8.9574211,49421438960,real,41 Hans-Bredow-Straße,Bremen,Canillo,DE,28307,Bremer Mineralölhandel GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
Kiefer- und Gesichtschirurgie,hospital,51.2212642,6.7835052,112,fallback,7 Stresemannstraße,Düsseldorf,Canillo,DE,40210,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.2564107,9.413277,112,fallback,,Baunatal,Canillo,AD,34225,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Jet,fuel,53.5874052,9.8747242,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Avia,fuel,51.8571731,6.8754487,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Tankstelle Humberg,fuel,51.2000118,8.7100069,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,51.5078098,7.4214284,112,fallback,51 Wittener Straße,Dortmund,Canillo,AD,44149,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
SB 24,fuel,53.5601168,9.9301242,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizei-Zentralstation Leck,police,54.7740186,8.9709459,494662891260,real,7-9 Marktstraße,Leck,Canillo,DE,25917,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Feuerwehr Wistedt,fire_station,53.2702695,9.6774777,112,fallback,10 Am Brink,Wistedt,Canillo,DE,21255,Samtgemeinde Tostedt,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizei,police,51.8934309,6.987608,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.8372704,6.6429188,112,fallback,208 Münsterstraße,Bocholt,Canillo,AD,46397,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Elisabeth-Krankenhaus,hospital,51.562945,7.084557,112,fallback,226 Cranger Straße,Gelsenkirchen,Canillo,DE,45891,Elisabeth-Krankenhaus GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.0066461,9.4729332,4956812872,real,32 Hauptstraße,Knüllwald,Canillo,DE,34593,ARAL,osm_enriched,2026-05-26T10:32:05.929487+00:00
JET,fuel,51.3293068,7.0096882,492056256294,real,60 Pinner Straße,Heiligenhaus,Canillo,AD,42579,ConocoPhillips Germany GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,52.3232666,9.8136399,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell ten Thij,fuel,52.2156763,6.9642631,112,fallback,1000 Gronausestraat,Enschede,Canillo,AD,7534AN,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
Westfalen Tankstelle,fuel,53.5650222,8.5948176,4947184290,real,253 Stresemannstraße,Bremerhaven,Canillo,AD,27576,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Dialysis Dr. Gouw,hospital,51.0626688,8.7920151,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,51.0600186,8.7788938,112,fallback,19 Ruhrstraße,Frankenberg (Eder),Canillo,DE,35066,,osm_enriched,2026-05-26T10:32:05.929487+00:00
SB Tank,fuel,53.5823953,9.7152364,4941033063,real,34 Rissener Straße,Wedel,Canillo,DE,22880,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Ingo,fuel,55.0496936,9.403957,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Löschzug Scholven-Hassel,fire_station,51.6054692,7.0431199,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.5295949,6.797897,112,fallback,131 Bahnstraße,Oberhausen,Canillo,DE,46147,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Bezirksdienst Schlangen,police,51.8088686,8.8452824,495252981900,real,1 Im Dorfe,Schlangen,Canillo,DE,33189,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizei Heiligenhaus,police,51.3247875,6.9574567,49205693120,real,294 Hauptstraße,Heiligenhaus,Canillo,DE,42579,Polizei Kreis Mettmann,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.322044,6.9559024,112,fallback,,El Tarter,Canillo,AD,,Aral,osm_enriched,2026-05-26T10:32:05.929487+00:00
Everding,fuel,52.6056157,9.0915715,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Hoyer,fuel,52.6072567,9.0894518,112,fallback,4 Sternstraße,Liebenau,Canillo,DE,31618,Mahlstedt,osm_enriched,2026-05-26T10:32:05.929487+00:00
Autohaus Mahlstedt,car_repair,52.6072431,9.0896277,495023625,real,4 Sternstraße,Liebenau,Canillo,DE,31618,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Westfalen,fuel,52.3127367,7.8821319,112,fallback,18a Osnabrücker Straße,Westerkappeln,Canillo,AD,49492,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Jet,fuel,53.0304714,8.6555907,494221925173,real,189 Hasporter Damm,Delmenhorst,Canillo,DE,27755,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Raiffeisen,fuel,53.2805934,9.4959198,49428293070,real,2 Industriestraße,Sittensen,Canillo,DE,27419,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Westfalen,fuel,52.2326819,8.1742346,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star,fuel,52.2359281,8.1655677,112,fallback,,El Tarter,Canillo,AD,,star,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeikommissariat Wunstorf,police,52.4227683,9.423007,49503196940,real,2 Amtsstraße,Wunstorf,Canillo,DE,31515,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star Tankstelle,fuel,52.4211561,9.4346543,4950313136,real,4A Kolenfelder Straße,Wunstorf,Canillo,DE,31515,,osm_enriched,2026-05-26T10:32:05.929487+00:00
TAS,fuel,52.4169462,9.4472529,4950317759900,real,67 Kolenfelder Straße,Wunstorf,Canillo,AD,31515,,osm_enriched,2026-05-26T10:32:05.929487+00:00
M1 Wunstorf,fuel,52.4150146,9.465858,112,fallback,29 Adolf-Oesterheld-Straße,Wunstorf,Canillo,AD,31515,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,52.4260985,9.4546995,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Classic,fuel,52.2033444,8.1099246,112,fallback,153 Glückaufstraße,Georgsmarienhütte,Canillo,DE,49124,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso,fuel,52.2059977,8.0579294,112,fallback,16 Klöcknerstraße,Georgsmarienhütte,Canillo,AD,49124,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,52.4144001,9.8261072,112,fallback,24 Kirchhorster Straße,Hannover,Canillo,DE,30659,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Raiffeisen,fuel,52.2619093,8.2100878,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Blome,car_repair,52.0669668,8.7772455,112,fallback,,El Tarter,Canillo,AD,,Roman Blome,osm_enriched,2026-05-26T10:32:05.929487+00:00
Felta,fuel,52.5915029,8.1275807,4954941037,real,22 Steinfelder Straße,Holdorf,Canillo,AD,49451,Schlarmann,osm_enriched,2026-05-26T10:32:05.929487+00:00
Westfalen,fuel,51.2578846,9.4469855,49561492201,real,43 Knallhütter Straße,Baunatal,Canillo,DE,34225,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freie Tankstelle,fuel,51.9535841,8.8561562,495231680671,real,31 Klingenbergstraße,El Tarter,Canillo,AD,,Günsel Sahin,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star,fuel,51.4433563,7.0194415,112,fallback,13-19 Moltkestraße,Essen,Canillo,AD,45128,Mustafa Erdogan,osm_enriched,2026-05-26T10:32:05.929487+00:00
Nordoel,fuel,53.6929894,9.6553851,112,fallback,90 Reuterstraße,Uetersen,Canillo,DE,25436,,osm_enriched,2026-05-26T10:32:05.929487+00:00
OIL!,fuel,53.6869941,9.672392,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star,fuel,53.685816,9.6736015,112,fallback,13 Jahnstraße,Uetersen,Canillo,DE,25436,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeistation Uetersen,police,53.6836303,9.6596311,49412270530,real,34 Marktstraße,Uetersen,Canillo,DE,25436,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Freiwillige Feuerwehr Köln Löschgruppe Worringen,fire_station,51.0651715,6.86109,112,fallback,45 Hackenbroicher Straße,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,53.032083,8.6216311,49422123577,real,77 Adelheider Straße,Delmenhorst,Canillo,AD,27755,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,51.2170242,6.8189664,112,fallback,95 Ronsdorfer Straße,Düsseldorf,Canillo,DE,40233,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
TotalEnergies,fuel,51.7337763,8.6892683,112,fallback,13 Von-Ketteler-Straße,Paderborn,Canillo,DE,33106,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Westfalen,fuel,52.1995213,8.3260499,4954223414,real,61 Gesmolder Straße,Melle,Canillo,AD,49324,Westfalen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,51.2202899,6.8061393,112,fallback,,El Tarter,Canillo,AD,,SVG,osm_enriched,2026-05-26T10:32:05.929487+00:00
TinQ,fuel,52.5464263,6.5045472,112,fallback,27c Coevorderweg,Stegeren,Canillo,NL,7737PE,,osm_enriched,2026-05-26T10:32:05.929487+00:00
SuperTank,fuel,52.5305332,6.4259937,31321387666,real,,Ommen,Canillo,AD,,SuperTank,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso Express,fuel,52.5292387,6.436083,112,fallback,5 Slagenweg,Ommen,Canillo,AD,7731TJ,Esso,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star,fuel,53.5273582,8.0934174,494421759255,real,175 Banter Weg,Wilhelmshaven,Canillo,DE,26389,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Aral,fuel,51.2124092,6.8577897,112,fallback,9 In den Kötten,Düsseldorf,Canillo,DE,40627,Aral,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeirevier Innenstadt,police,53.0742512,8.8126916,110,fallback,200 Am Wall,Bremen,Canillo,DE,28195,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,52.5365863,8.1138995,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Metro,fuel,51.4941443,7.3738576,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Westfalen,fuel,52.2374827,8.1633978,112,fallback,,El Tarter,Canillo,AD,,Westfalen,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,52.2206684,6.8704317,112,fallback,,El Tarter,Canillo,AD,,Shell,osm_enriched,2026-05-26T10:32:05.929487+00:00
Tango Enschede Parkweg,fuel,52.220225,6.8696452,31703152500,real,135 Parkweg,Enschede,Canillo,NL,,Tango,osm_enriched,2026-05-26T10:32:05.929487+00:00
Unnamed fuel,fuel,51.7615383,8.5633684,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Esso,fuel,51.7638895,8.5562792,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Classic,fuel,52.6895268,9.2340768,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Polizeirevier Oslebshausen,police,53.1350863,8.7405012,110,fallback,21 Am Oslebshauser Bahnhof,Bremen,Canillo,DE,28239,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Markant,fuel,51.5841172,7.2126171,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Bavaria Petrol,fuel,51.5828603,7.2130561,112,fallback,1 Bochumer Straße,Recklinghausen,Canillo,AD,45663,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Supermarkt-Tankstelle am Kaufland,fuel,51.4962953,7.3727134,492316105821,real,6-8 Wulfshofstraße,Dortmund,Canillo,DE,44149,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Star Schobüll,fuel,54.5060107,9.0078376,112,fallback,23 Nordseestraße,Husum,Canillo,DE,25813,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Shell,fuel,53.1371827,8.7406754,112,fallback,5 Oslebshauser Tor,Bremen,Canillo,DE,28239,Michael Buschmann GmbH,osm_enriched,2026-05-26T10:32:05.929487+00:00
OK,fuel,54.9502864,9.7023889,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
Q8,fuel,54.9686608,9.6630221,112,fallback,,El Tarter,Canillo,AD,,,osm_enriched,2026-05-26T10:32:05.929487+00:00
